UNITID,EFYTOTLT
369686,254
369695,116
369695,116
369783,891
369783,891
369792,24
369792,24
369817,84
369817,84
369862,570
369862,570
369905,1037
369905,1037
369950,334
369950,334
371034,33
371034,33
371052,596
371052,596
371140,58
371140,58
371265,1283
371265,1283
371690,1386
371690,1386
371760,2108
371760,2108
371779,1867
371779,1867
371830,81
371830,81
371928,141
371928,141
371964,132
371964,132
371982,879
371982,879
372000,91
372000,91
372028,283
372028,283
372037,1678
372037,1678
372073,530
372073,530
372082,472
372082,472
372240,43
372240,43
372329,2531
372329,2531
372356,147
372356,147
372462,250
372462,250
372578,530
372578,530
372718,385
372718,385
372772,444
372772,444
372921,1049
372921,1049
372958,763
372958,763
373058,434
373058,434
373085,666
373085,666
373216,217
373216,217
373456,18
373456,18
373526,439
373526,439
373605,40
373605,40
373678,278
373678,278
373696,297
373696,297
373711,79
373711,79
373784,1853
373784,1853
373827,479
373827,479
373890,615
373890,615
374024,430
374024,430
374316,167
374316,167
374343,156
374343,156
374440,4
374440,4
374574,888
374574,888
374592,129
374592,129
374875,1585
374875,1585
374927,109
374927,109
374972,895
374972,895
374990,108
374990,108
375106,227
375106,227
375230,125
375230,125
375300,315
375300,315
375319,146
375319,146
375373,374
375373,374
375407,212
375407,212
375416,911
375416,911
375489,705
375489,705
375540,166
375540,166
375568,60
375568,60
375647,84
375647,84
375656,166
375656,166
375683,993
375683,993
375692,221
375692,221
375708,310
375708,310
375717,207
375717,207
375726,844
375726,844
375735,340
375735,340
375744,602
375744,602
375753,70
375753,70
375762,115
375762,115
375841,747
375841,747
375939,506
375939,506
375966,187
375966,187
375984,622
375984,622
376136,113
376136,113
376224,1119
376224,1119
376242,393
376242,393
376288,120
376288,120
376321,2569
376321,2569
376330,553
376330,553
376385,1565
376385,1565
376446,147
376446,147
376631,58
376631,58
376668,70
376668,70
376677,212
376677,212
376695,1398
376695,1398
376950,15
376950,15
376987,55
376987,55
377069,1041
377069,1041
377111,746
377111,746
377193,60
377193,60
377218,234
377218,234
377272,61
377272,61
377281,80
377281,80
377315,151
377315,151
377342,439
377342,439
377449,361
377449,361
377458,559
377458,559
377485,58
377485,58
377546,113
377546,113
377555,5546
377555,4982
377555,564
377564,5322
377564,4492
377564,830
377652,406
377652,406
377661,122
377661,122
377670,104
377670,104
377722,567
377722,567
377759,51
377759,51
378105,420
378105,420
378406,852
378406,852
378576,733
378576,204
378576,529
378886,296
378886,296
378956,1054
378956,1054
379029,429
379029,429
379135,136
379135,136
379621,95
379621,95
379746,107
379746,107
379782,316
379782,235
379782,81
380067,182
380067,182
380094,609
380094,609
380359,758
380359,758
380368,2727
380368,2727
380377,1030
380377,1030
380401,122
380401,122
380438,711
380438,711
380456,166
380456,166
380465,2560
380465,1681
380465,879
380474,551
380474,551
381255,262
381255,262
381282,210
381282,210
381325,261
381325,261
381334,93
381334,93
381352,184
381352,184
381361,99
381361,99
381370,309
381370,309
381404,387
381404,387
381459,266
381459,266
381486,27
381486,27
381529,577
381529,577
381617,1329
381617,1327
381617,2
381635,121
381635,121
381644,252
381644,252
381699,39
381699,39
381705,44
381705,44
381732,347
381732,347
381750,83
381750,83
381787,501
381787,501
381866,74
381866,74
381909,1237
381909,1237
381945,162
381945,162
382063,1206
382063,566
382063,640
382258,197
382258,197
382267,99
382267,99
382276,866
382276,866
382416,80
382416,80
382461,100
382461,100
382504,564
382504,564
382771,1027
382771,1027
382780,379
382780,379
382896,646
382896,646
382902,102
382902,102
382911,167
382911,167
382957,769
382957,769
383020,98
383020,29
383020,69
383084,4738
383084,4738
383163,615
383163,615
383172,57
383172,57
383190,4075
383190,4075
383251,169
383251,169
383279,298
383279,298
383297,434
383297,434
383312,89
383312,89
383330,164
383330,164
383367,330
383367,330
383400,110
383400,110
383464,214
383464,214
383507,12
383507,12
383525,185
383525,185
383765,156
383765,156
383792,278
383792,278
383899,1461
383899,1461
383950,557
383950,557
383996,1559
383996,1559
384254,203
384254,203
384306,175
384306,175
384333,13009
384333,13009
384342,9499
384342,9499
384412,562
384412,539
384412,23
384421,102
384421,102
385008,662
385008,662
385132,100
385132,100
385503,634
385503,634
385549,257
385549,257
385619,1849
385619,1713
385619,136
386153,260
386153,260
386472,697
386472,697
387660,3
387660,3
387819,70
387819,70
387925,431
387925,431
388043,1152
388043,1152
388520,651
388520,651
388663,272
388663,272
389727,715
389727,715
389860,555
389860,555
390701,48013
390701,47652
390701,361
390905,353
390905,353
391005,365
391005,365
391333,92
391333,92
391546,329
391546,329
391564,394
391564,394
391582,32
391582,32
391759,53
391759,53
392257,1317
392257,1317
392354,15
392354,15
392415,612
392415,612
392798,67
392798,67
392840,394
392840,394
393180,741
393180,741
393524,261
393524,261
393649,2627
393649,2627
393861,287
393861,287
393977,86
393977,86
395195,225
395195,225
395362,2317
395362,2317
395690,1506
395690,1506
397270,189
397270,141
397270,48
397942,1049
397942,1049
398130,652
398130,652
398574,2197
398574,2197
399212,17148
399212,17148
399869,755
399869,755
399911,414
399911,414
400080,1067
400080,1067
400187,968
400187,968
401223,321
401223,147
401223,174
401250,282
401250,282
401339,381
401339,381
401481,85
401481,85
401764,165
401764,165
402563,345
402563,345
402615,351
402615,305
402615,46
402776,276
402776,276
402800,215
402800,215
402828,464
402828,464
403414,55
403414,55
403469,7860
403469,7860
403478,1720
403478,1720
403487,18739
403487,18739
404037,39
404037,39
404055,549
404055,549
404073,4267
404073,4233
404073,34
404082,5789
404082,5748
404082,41
404222,223
404222,223
404338,318
404338,252
404338,66
404365,569
404365,569
404374,429
404374,429
404383,928
404383,928
404426,6019
404426,6019
404499,1136
404499,1136
404505,519
404505,519
404514,870
404514,870
404648,2123
404648,2117
404648,6
404684,625
404684,625
404718,109
404718,109
404806,532
404806,532
404912,1614
404912,1614
404994,7878
404994,7878
405012,279
405012,279
405021,161
405021,161
405058,157
405058,157
405076,494
405076,494
405748,115
405748,115
405854,156
405854,156
405872,5186
405872,5186
405997,3565
405997,2954
405997,611
406024,1478
406024,1478
406033,2030
406033,2030
406149,151
406149,151
406194,357
406194,357
406200,3957
406200,3957
406219,318
406219,318
406325,150
406325,150
406361,40
406361,40
406413,119
406413,119
406422,174
406422,174
406486,92
406486,92
406495,236
406495,236
406547,734
406547,734
407009,4246
407009,3643
407009,603
407054,294
407054,294
407063,1241
407063,1241
407090,397
407090,397
407142,160
407142,160
407151,166
407151,166
407179,238
407179,238
407285,252
407285,252
407319,932
407319,932
407328,239
407328,239
407355,377
407355,377
407391,269
407391,269
407407,274
407407,274
407425,277
407425,277
407434,162
407434,162
407452,138
407452,138
407461,350
407461,350
407470,289
407470,289
407489,122
407489,122
407513,560
407513,560
407522,61
407522,61
407568,200
407568,200
407577,394
407577,394
407595,254
407595,254
407601,102
407601,102
407629,3649
407629,3649
407683,256
407683,256
407708,479
407708,479
407726,78
407726,78
407735,161
407735,161
407832,656
407832,656
408039,1042
408039,1042
408066,206
408066,206
408163,122
408163,122
408312,194
408312,194
408385,669
408385,669
408394,1060
408394,1060
408729,192
408729,192
408844,5629
408844,5588
408844,41
408862,458
408862,458
409032,551
409032,551
409069,1064
409069,1064
409120,196
409120,196
409193,631
409193,631
409254,304
409254,304
409315,40766
409315,40766
409537,179
409537,179
409591,168
409591,168
409616,431
409616,431
409670,616
409670,616
409698,6175
409698,5713
409698,462
409829,91
409829,91
409838,69
409838,69
409874,1439
409874,1439
410070,1044
410070,1044
410256,112
410256,112
410283,1742
410283,1742
410496,793
410496,793
410502,2594
410502,2594
410520,639
410520,639
410788,789
410788,789
410797,234
410797,234
410964,57
410964,57
411055,874
411055,874
411374,749
411374,749
411684,173
411684,173
411754,63
411754,63
412003,79
412003,79
412173,985
412173,985
412535,42
412535,42
412544,164
412544,164
412599,1361
412599,1361
412650,304
412650,304
413176,44
413176,44
413343,27
413343,27
413413,54847
413413,14952
413413,39895
413617,1099
413617,1099
413626,426
413626,426
413644,85
413644,85
413680,682
413680,682
413778,313
413778,313
413802,1403
413802,1403
413820,27
413820,27
413839,630
413839,630
413848,533
413848,533
413857,953
413857,953
413866,560
413866,560
413884,1095
413884,1095
413945,140
413945,140
413972,103
413972,103
414054,80
414054,80
414063,269
414063,269
414124,516
414124,516
414160,2918
414160,2894
414160,24
414452,44
414452,44
414461,4316
414461,4316
414489,139
414489,139
414531,548
414531,548
414540,508
414540,508
414559,56
414559,56
414568,990
414568,990
414586,907
414586,907
414595,746
414595,197
414595,549
414708,8838
414708,8048
414708,790
414823,2120
414823,2120
414841,432
414841,432
414869,182
414869,182
414878,730
414878,575
414878,155
414911,3684
414911,3684
414939,390
414939,390
414966,145
414966,145
415039,164
415039,164
415057,180
415057,180
415729,28
415729,28
415774,941
415774,941
415987,735
415987,735
416458,760
416458,760
416670,190
416670,190
416801,472
416801,468
416801,4
416971,100
416971,100
416980,87
416980,87
417008,203
417008,203
417062,119
417062,119
417105,672
417105,672
417123,330
417123,330
417132,874
417132,874
417178,86
417178,86
417187,35
417187,35
417248,73
417248,73
417257,41
417257,41
417275,13
417275,13
417318,219
417318,219
417327,676
417327,676
417345,12
417345,12
417381,269
417381,269
417406,80
417406,80
417442,139
417442,139
417503,375
417503,375
417549,425
417549,425
417576,275
417576,275
417600,66
417600,66
417628,59
417628,59
417637,110
417637,110
417646,23
417646,23
417655,43
417655,43
417673,19
417673,19
417682,32
417682,32
417716,236
417716,236
417725,152
417725,152
417734,238
417734,238
417752,86
417752,86
417789,142
417789,142
417804,134
417804,134
417831,139
417831,139
417840,437
417840,437
417868,22
417868,22
417886,92
417886,92
417910,186
417910,186
417947,26
417947,26
417983,70
417983,70
417992,73
417992,73
418001,288
418001,288
418010,61
418010,61
418029,46
418029,46
418038,169
418038,169
418056,128
418056,128
418065,434
418065,434
418083,104
418083,104
418126,1086
418126,770
418126,316
418171,66
418171,66
418199,119
418199,119
418205,538
418205,538
418223,71
418223,71
418250,573
418250,573
418269,96
418269,96
418278,109
418278,109
418287,545
418287,545
418296,697
418296,697
418302,544
418302,544
418320,943
418320,943
418339,426
418339,426
418348,551
418348,551
418357,199
418357,199
418384,51
418384,51
418409,998
418409,998
418427,193
418427,193
418445,55
418445,55
418454,246
418454,246
418481,72
418481,72
418506,48
418506,48
418515,176
418515,176
418524,65
418524,65
418533,578
418533,578
418542,168
418542,168
418560,135
418560,135
418588,78
418588,78
418603,88
418603,88
418612,48
418612,48
418658,659
418658,659
418700,382
418700,382
418755,140
418755,140
418764,146
418764,146
418773,1555
418773,1555
418782,313
418782,313
418870,444
418870,444
418889,372
418889,372
418913,14
418913,14
418968,135
418968,135
419031,23
419031,23
419095,69
419095,69
419147,38
419147,38
419156,94
419156,94
419183,426
419183,426
419217,139
419217,139
419226,763
419226,763
419235,254
419235,254
419244,329
419244,329
419253,192
419253,192
419271,19
419271,19
419280,85
419280,85
419314,40
419314,40
419332,34
419332,34
419341,149
419341,149
419411,346
419411,346
419420,140
419420,140
419457,1186
419457,201
419457,985
419484,31
419484,31
419633,142
419633,142
419660,1389
419660,1389
419703,767
419703,767
419712,336
419712,336
419721,291
419721,291
420006,776
420006,737
420006,39
420024,313
420024,313
420042,2250
420042,1968
420042,282
420103,368
420103,368
420130,300
420130,300
420194,202
420194,202
420200,113
420200,113
420246,522
420246,522
420255,129
420255,129
420307,6840
420307,6698
420307,142
420316,1091
420316,1091
420325,60
420325,51
420325,9
420343,928
420343,928
420370,1115
420370,1115
420398,21643
420398,21643
420404,816
420404,816
420431,2803
420431,2803
420440,2339
420440,2339
420459,409
420459,409
420468,462
420468,462
420495,622
420495,622
420501,527
420501,527
420538,2673
420538,2673
420556,1794
420556,1794
420574,4161
420574,3695
420574,466
420608,214
420608,214
420705,237
420705,237
420723,825
420723,825
420866,562
420866,172
420866,390
420981,825
420981,825
421513,463
421513,463
421540,220
421540,220
421559,146
421559,146
421586,145
421586,145
421610,54
421610,54
421665,32
421665,32
421708,1239
421708,1239
421717,70
421717,70
421771,72
421771,72
421832,739
421832,739
421841,284
421841,284
421878,236
421878,236
421896,558
421896,558
422190,90
422190,90
422695,390
422695,390
422835,508
422835,508
423120,1008
423120,1008
423397,54
423397,54
423643,3327
423643,3327
423652,794
423652,794
423980,2433
423980,2433
425250,153
425250,153
425870,27
425870,27
425889,566
425889,566
425986,430
425986,430
426314,21501
426314,14659
426314,6842
427025,3727
427025,3727
427308,300
427308,300
427335,89
427335,89
427663,615
427663,615
427894,279
427894,279
427919,250
427919,250
427973,472
427973,472
427982,486
427982,486
427991,1077
427991,1077
428000,212
428000,212
428019,313
428019,313
428055,430
428055,430
428073,44
428073,44
428125,130
428125,130
428143,303
428143,303
428170,2374
428170,2374
428259,593
428259,476
428259,117
428268,765
428268,217
428268,548
428286,1387
428286,1387
428295,345
428295,345
428329,175
428329,175
428392,2060
428392,2060
428444,1550
428444,1550
429012,75
429012,75
429085,148
429085,148
429094,223
429094,223
429100,65
429100,65
429128,1328
429128,1328
429599,865
429599,865
430087,1319
430087,966
430087,353
430096,726
430096,726
430148,1103
430148,1103
430157,398
430157,398
430166,276
430166,276
430175,1055
430175,1055
430184,4847
430184,3334
430184,1513
430218,178
430218,178
430227,217
430227,217
430245,1019
430245,1019
430254,204
430254,204
430263,747
430263,747
430306,61
430306,61
430342,285
430342,285
430351,475
430351,475
430360,447
430360,447
430379,906
430379,906
430388,631
430388,631
430403,79
430403,79
430421,546
430421,546
430485,89
430485,89
430564,133
430564,133
430582,429
430582,429
430591,318
430591,318
430670,305
430670,29
430670,276
430704,128
430704,10
430704,118
430795,279
430795,279
430810,599
430810,545
430810,54
430847,13
430847,13
430883,63
430883,63
430908,72
430908,72
430935,1124
430935,1124
430971,153
430971,153
430980,271
430980,271
431017,103
431017,103
431026,3221
431026,3221
431071,197
431071,197
431099,171
431099,171
431105,204
431105,204
431123,553
431123,553
431141,3120
431141,3120
431169,160
431169,160
431187,46
431187,46
431196,234
431196,234
431202,65
431202,65
431266,106
431266,106
431275,125
431275,125
431284,85
431284,85
431309,111
431309,111
431558,454
431558,454
431594,20
431594,20
431600,184
431600,184
431637,1430
431637,1430
431691,37
431691,37
431707,72
431707,72
431716,539
431716,539
431770,55
431770,55
431877,31
431877,31
431886,1008
431886,1008
431929,425
431929,425
431956,122
431956,122
431965,173
431965,173
431983,148
431983,148
432074,225
432074,225
432117,167
432117,167
432223,1090
432223,978
432223,112
432241,1003
432241,933
432241,70
432269,208
432269,208
432302,320
432302,320
432348,225
432348,225
432357,279
432357,279
432384,752
432384,752
432524,207
432524,207
432533,2406
432533,2406
433004,353
433004,344
433004,9
433013,907
433013,907
433040,41
433040,41
433068,520
433068,520
433101,1006
433101,1006
433138,552
433138,552
433165,8
433165,8
433174,591
433174,591
433217,8
433217,8
433387,67013
433387,49971
433387,17042
433420,643
433420,625
433420,18
433466,1564
